scenario,condition,ID,content_mean,content_variance,alpha_accuracy_mean,alpha_accuracy_variance,alpha_target_mean,alpha_target_variance,alpha0,beta,gamma,epoch,action,action_prob,alpha_target_prior,alpha_accuracy_prior,content_prior,alpha_target_posterior,alpha_accuracy_posterior,content_posterior,alpha_target_prior_sd,alpha_accuracy_prior_sd,content_prior_sd,alpha_target_posterior_sd,alpha_accuracy_posterior_sd,content_posterior_sd
All,Differing-content-generalization,459,0.8,0.0225,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.94795,-0.38219092854415704,0.24941498932650025,0.4671283132750393,-0.3875414482541884,0.24533164016293701,0.4541276737765378,0.09113860173339881,0.18432636195201488,0.23775475951511238,0.0862540200000541,0.18102926341694237,0.23287466927744735
All,Differing-content-generalization,459,0.8,0.0225,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.91473,-0.36965627921519273,0.2694595922373099,0.49986294795334063,-0.3775688268443718,0.2592925506586935,0.4800518812086123,0.10298442963185582,0.19358674403331033,0.25,0.09552844188644774,0.18797393568690088,0.24440677237705824
All,Differing-content-generalization,459,0.8,0.0225,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.95445,-0.3909911459877867,0.2380826714045041,0.4410507512518621,-0.3943844180571624,0.23481645081639377,0.4300468153504309,0.08430798533148605,0.17827299720151477,0.23003860726619874,0.08087796642356156,0.17538020536333587,0.22532091019647774
All,Differing-content-generalization,459,0.8,0.0225,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.93865,-0.37732492989554806,0.2593377666030245,0.4826579170191222,-0.38299908221058576,0.2511737597661511,0.46700122132625715,0.09638582391504719,0.18987952598414617,0.24405900876985706,0.09027885606274737,0.18568164734757256,0.23886018274700987
All,Differing-content-generalization,474,0.8,0.0225,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.94969,-0.37120110414718827,0.6981248802492397,0.34930417648107087,-0.37418992022041975,0.6961214482531473,0.3351719267373239,0.09131069469585515,0.19674183909482276,0.17961565329153092,0.08884963749350093,0.19692685862868056,0.16826240155783395
All,Differing-content-generalization,474,0.8,0.0225,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.9304,-0.3675463601741472,0.7037943807750706,0.37450309808551446,-0.3713852854061128,0.6990045627686046,0.35218764177515366,0.09421978793295406,0.1957190662224667,0.19493610761698654,0.09093780570238902,0.1975359254529293,0.1788582470818321
All,Differing-content-generalization,474,0.8,0.0225,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.7749,-0.35000960432721584,0.722400338316373,0.5002268597763085,-0.36040133830781224,0.7083369279974994,0.42139581158532086,0.10531422954041945,0.18738581920266897,0.25,0.09835403563809765,0.19215928814530867,0.2148912851407734
All,Differing-content-generalization,474,0.8,0.0225,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.96419,-0.37479263589557876,0.6982577469350234,0.335154483722972,-0.37681759171013784,0.6972253276232845,0.32536216665304896,0.08853058921246476,0.1961070253718045,0.16895233012249233,0.08685469880587562,0.19630717352921587,0.16069531849461363
All,Differing-content-generalization,474,0.8,0.0225,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.89642,-0.36094700598340745,0.7063861309543275,0.4150713586752823,-0.3677156081695093,0.7003788816162004,0.3788684243941975,0.09908881927297224,0.19603134818121068,0.2169718757914636,0.09414809057409172,0.1979126127529357,0.19453151547852254
All,Differing-content-generalization,179,0.2,0.0225,0.2,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.87445,-0.12318992448405264,0.41457290638408045,0.2803066079786941,-0.1367618920892859,0.4201212743097157,0.2580893665802536,0.12103623830816715,0.1809961247022392,0.16770671618748173,0.11521734638913077,0.179465106866275,0.1531804687571772
All,Differing-content-generalization,179,0.2,0.0225,0.2,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.81648,-0.10547037218383526,0.4065688566265897,0.3165709540592951,-0.12484425326230106,0.4133421834028797,0.28096307195189274,0.1267184610005692,0.18029633220142072,0.18786196264907906,0.11942842381439932,0.1801144300596107,0.1672878697485227
All,Differing-content-generalization,179,0.2,0.0225,0.2,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.51719,-0.018777892519041307,0.4082233590122422,0.49895310177019375,-0.07223372707778995,0.4069293669882448,0.3742285450051098,0.14790137586951524,0.17990358642527265,0.25,0.13594689378326305,0.18025520630269154,0.2140041012234785
All,Differing-content-generalization,179,0.2,0.0225,0.2,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.90129,-0.13715944861868673,0.4180869971824044,0.2588090773946373,-0.14799083371630756,0.42337948079965837,0.24274542228898233,0.11608765013630588,0.18035659343976995,0.1557983240480426,0.11152739564183627,0.17925917357363444,0.14439027901649712
All,Differing-content-generalization,179,0.2,0.0225,0.2,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.72136,-0.07197397554661751,0.4038051772744803,0.38010603842043134,-0.10272669368416595,0.40924164672274094,0.31664625483546116,0.13638698710421066,0.180586350525267,0.21638363923952206,0.1267095320872754,0.180009704805511,0.18638544799136128
All,Differing-content-generalization,324,0.8,0.0025,0.8,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.96393,-0.4120521835066644,0.18608903240090743,0.47356026737713036,-0.4144845894015914,0.1805417687106392,0.4654803235484727,0.07448745275231726,0.18720827663266798,0.24053362043992332,0.07161619006329578,0.1822083267537656,0.2375828296911752
All,Differing-content-generalization,324,0.8,0.0025,0.8,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.95846,-0.40883524501381996,0.19191558699163572,0.4802927970641208,-0.4113563436781603,0.18558731101038792,0.47209561573737097,0.07633659421496297,0.1921357075198993,0.24412258770302678,0.07330575762780946,0.18638481540237437,0.24100397974924556
All,Differing-content-generalization,324,0.8,0.0025,0.8,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.94679,-0.40269865235420466,0.2106408654970379,0.499825722126467,-0.4060140159943227,0.20149012968529367,0.4882693571249258,0.08067287007322153,0.20546606201148457,0.25,0.07757704663665382,0.19875475234748416,0.24670668920718103
All,Differing-content-generalization,324,0.8,0.0025,0.8,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.96717,-0.4146041546662545,0.18217374344421813,0.46029211565143835,-0.41614587997831787,0.178255311201538,0.45400107701611997,0.07148457800302363,0.18240440242280206,0.23967581484788744,0.06954798646476525,0.17872122624299513,0.2372958177036563
All,Differing-content-generalization,324,0.8,0.0025,0.8,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.9509,-0.4062657040723913,0.20080235772476962,0.49286958391070584,-0.409060358966469,0.19381010164680879,0.483079081425246,0.07846906941098243,0.19809336986167883,0.2464126164359415,0.07499557976373765,0.19198494493425944,0.24286219690638933
All,Differing-content-generalization,378,0.8,0.01,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.95181,-0.3910872997108446,0.21730017017780465,0.46839960736613545,-0.3941157106621205,0.2134854276499698,0.460030930734279,0.07694691023186208,0.1534785960405481,0.24104145895191695,0.0740446176099429,0.1503468852075828,0.2372971973651994
All,Differing-content-generalization,378,0.8,0.01,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.95382,-0.38757250266196375,0.2192214314358791,0.4748181643582191,-0.3911835697173386,0.21503100115701776,0.4644651328343899,0.0804934150746315,0.15369787786415373,0.24235901716878014,0.07686893289209412,0.15138607549575286,0.23877206453059235
All,Differing-content-generalization,378,0.8,0.01,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.94006,-0.37859422871376974,0.23198965152785433,0.5000643815878354,-0.38387015854572853,0.226143745787885,0.4839915795061573,0.08973680805126143,0.16103599412894604,0.25,0.08461903896426946,0.1572663701532497,0.24650533748831285
All,Differing-content-generalization,378,0.8,0.01,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.95468,-0.3942943311768222,0.21413794172500078,0.4647884222098767,-0.39656265227828214,0.21127983104776232,0.4550187949850724,0.07382329236344565,0.15168813036174164,0.23951056243621602,0.07172460885397365,0.1497338773942376,0.23677514371280023
All,Differing-content-generalization,378,0.8,0.01,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.94839,-0.3843010407187352,0.2241018556528329,0.48404236766773545,-0.3877990552641695,0.21925834383628043,0.47275628353990246,0.08457690924586082,0.15726257413526587,0.24680911691883795,0.08089790878202507,0.15330773583675025,0.24278884820754743
All,Differing-content-generalization,298,0.8,0.0025,0.8,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.96353,-0.35181082305033906,0.761209895917461,0.34937906710102784,-0.35215145359601885,0.7608624041503868,0.3362349965998546,0.0353766031216004,0.05654128779779746,0.1708580226657595,0.03519108434754893,0.056824706652763485,0.15939823749600285
All,Differing-content-generalization,298,0.8,0.0025,0.8,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.93497,-0.3518598030345745,0.7600864687601646,0.3716913321549831,-0.3522500667576588,0.7598044920813146,0.35130263810870965,0.035137752049578294,0.057382126407033565,0.1854017700438259,0.035028655219075576,0.05727112858496019,0.16927137805261278
All,Differing-content-generalization,298,0.8,0.0025,0.8,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.78606,-0.3498778555086858,0.7624707579171258,0.4993716264988922,-0.3511952623678348,0.7606328050931824,0.41109789412198794,0.03586783950091997,0.05764745165478259,0.25,0.035561562251233726,0.0576576078336514,0.2050029184491502
All,Differing-content-generalization,298,0.8,0.0025,0.8,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.97429,-0.3521671811917154,0.7601700361692748,0.3313681087629167,-0.35259109303253033,0.7600511025344517,0.32305351191101767,0.035015863536383626,0.057169916303678806,0.16037832546975042,0.03503384088437582,0.05738417953582908,0.1517400504512632
All,Differing-content-generalization,298,0.8,0.0025,0.8,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.89419,-0.3509163674146179,0.7608139311468427,0.4068811299476905,-0.3517171275944655,0.7603519235957705,0.3695339191006441,0.035560356936128225,0.05739715931512759,0.20945929910234126,0.035226048359613946,0.05743877167690888,0.18369748036938263
All,Differing-content-generalization,101,0.2,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.94059,-0.37141152852681414,0.18947365441616934,0.45332270248182666,-0.37611678064467186,0.18174372181438125,0.4426117305728302,0.09021545368510935,0.2331545735889687,0.23908066561032196,0.08529310549259045,0.22555492752182385,0.2351047885147312
All,Differing-content-generalization,101,0.2,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.93854,-0.3682197000240128,0.2006836831775076,0.4664880173875106,-0.37296274814120367,0.1893557752980081,0.45365069976977834,0.09292191154323967,0.24329678441822886,0.2429846583202719,0.08862383733716243,0.23371948384882543,0.23809399574692022
All,Differing-content-generalization,101,0.2,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.91337,-0.3528058822796901,0.2277076325426215,0.5005420629161801,-0.3615939523866914,0.20974830001298203,0.4802861699902916,0.10642798667261391,0.26537938115055726,0.25,0.09874093193135,0.25207203119675625,0.2438594245949998
All,Differing-content-generalization,101,0.2,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.94986,-0.37737644641431034,0.18357553494782505,0.441347236301602,-0.3814095284262876,0.1766730099924781,0.43234211216705154,0.08485803312806792,0.22564900008029465,0.2359564975878966,0.08121290300733862,0.21880841578662974,0.23242079481783218
All,Differing-content-generalization,101,0.2,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.9231,-0.36227265213946197,0.21251614961124035,0.48551920619926014,-0.3685020046469121,0.19871435201497825,0.46946660682568203,0.09881694997756882,0.25255912765965205,0.24524639825268102,0.09265788914588863,0.24118162013809868,0.23984657170821444
All,Differing-content-generalization,84,0.2,0.01,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.97293,-0.4419715100330096,0.20138075835132946,0.4802727010216892,-0.44540887321069667,0.20106531982461298,0.472752651419082,0.08358893488266446,0.05087996675661327,0.24547772079758198,0.0772212232393157,0.05065364981326534,0.2440681853882357
All,Differing-content-generalization,84,0.2,0.01,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.97047,-0.438925094949694,0.20143426776806778,0.4882226742105153,-0.4435159294868538,0.20112386788723186,0.4834165953890813,0.08810645590423635,0.05083800686201999,0.24716042839587227,0.08005393788897977,0.05080642823854462,0.24562108975183364
All,Differing-content-generalization,84,0.2,0.01,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.95889,-0.42032789436478313,0.20188593130289514,0.4995923645769191,-0.4299965904183663,0.20144816912354868,0.49273251346748487,0.11503936905337292,0.0506180775894199,0.25,0.09814948838028603,0.050446672962916404,0.24790674099932908
All,Differing-content-generalization,84,0.2,0.01,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.97409,-0.44577957499977294,0.2003327929999264,0.47248222357757896,-0.4485775948293021,0.20030183858904113,0.46735203620707966,0.07814401768264732,0.05067170963669332,0.24695204422920644,0.07338697023661168,0.05054307275273768,0.2456611530261367
All,Differing-content-generalization,84,0.2,0.01,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.9611,-0.431875148273094,0.20190110964169403,0.49118268532267867,-0.4387557643777648,0.20135092767849327,0.48447980292769843,0.09858126275917277,0.05088565510295266,0.24947906052402535,0.08671915089350132,0.05089032839568457,0.24771502954454908
All,Differing-content-generalization,129,0.2,0.01,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.95259,-0.4381955059518301,0.4945727170725978,0.4043859855482177,-0.4425412279321749,0.490016918496384,0.3903395722471589,0.09381499329631396,0.24118098374717767,0.2120397702829007,0.08629163087072972,0.23997044464225362,0.20378036020364648
All,Differing-content-generalization,129,0.2,0.01,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.93111,-0.4303082366212962,0.502396997296283,0.4239489441373281,-0.4373599476174623,0.49426901550959945,0.4052517038934975,0.10384536022851819,0.24366147233966717,0.2216849724072844,0.09350879799615923,0.24251085653035157,0.21180596043985014
All,Differing-content-generalization,129,0.2,0.01,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.86417,-0.3985980520029571,0.5302304413713531,0.49994277737496673,-0.417883649051436,0.5118283697625025,0.4567889130326501,0.14478460222101602,0.24686972626662756,0.25,0.11813180377608169,0.2464767001633113,0.2344625133894344
All,Differing-content-generalization,129,0.2,0.01,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.96,-0.4431585124325789,0.49049715789937454,0.3920413815593664,-0.4464866703924636,0.48718840892723314,0.38122554239306544,0.08655293864356838,0.23897004007321532,0.2032731334733846,0.08059648577931938,0.2378330072802653,0.1963789502932821
All,Differing-content-generalization,129,0.2,0.01,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.90922,-0.41913211306955606,0.5143686557609238,0.4549848609610948,-0.42905437999842533,0.5029441648669686,0.42592328254143946,0.11983300422924646,0.24576153087185473,0.23717565830958995,0.1037907863045909,0.24405053416604813,0.22366505446027152
All,Differing-content-generalization,71,0.2,0.0025,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.92457,0.10048069482261412,0.8809575272330961,0.18799907714046055,0.08797425414576199,0.8832152871846033,0.17583185274208563,0.17004256319534314,0.09457287488363038,0.10348380379935865,0.16779682487135897,0.09242229478426825,0.0929188479173261
All,Differing-content-generalization,71,0.2,0.0025,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.87526,0.11862424912071073,0.8785147631835305,0.21067657265099143,0.10189056943018163,0.8808461375082595,0.19001317505896434,0.17152614618294523,0.09735072870910447,0.11903860152707044,0.16919896919893704,0.09518670485524684,0.10266043815408722
All,Differing-content-generalization,71,0.2,0.0025,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.37425,0.19373040306296577,0.8689699465443436,0.49981059573940156,0.14224112794421354,0.8738249199647922,0.2601385661961536,0.16416580106433332,0.10447604426735209,0.25,0.1703183669678797,0.10052650659181966,0.14500182810924372
All,Differing-content-generalization,71,0.2,0.0025,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.94335,0.08668495323694687,0.8839911415943228,0.17544752732162783,0.07797004598054165,0.8853318016555917,0.16714864766284404,0.1693514349505887,0.09206413325558194,0.09382909551808068,0.16769460303081762,0.09051381533570473,0.087080160381928
All,Differing-content-generalization,71,0.2,0.0025,0.8,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.78072,0.14452539785668778,0.8746215667140425,0.2595219135620855,0.11788901041245377,0.8786459573523624,0.2126160745307648,0.17132180570473515,0.09956422781182417,0.15021628933177145,0.17077320421371456,0.09630396763596553,0.11658394144922311
All,Differing-content-generalization,354,0.8,0.01,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.96486,-0.47677218650325237,0.486049434574805,0.445851484176063,-0.47725808231573064,0.48533777078437385,0.4343796331374825,0.037835594154368615,0.0475729559652867,0.22651327720923334,0.03668890593015261,0.047725173050012434,0.2192378655704678
All,Differing-content-generalization,354,0.8,0.01,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.95458,-0.4764059143066278,0.48643523080923134,0.45920963603612974,-0.47720904489591925,0.4861627894575834,0.4455749975421756,0.03794798639950774,0.048211336777208395,0.23358833277228935,0.03662981725259449,0.04808124080805152,0.22670655199385173
All,Differing-content-generalization,354,0.8,0.01,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.94051,-0.47470714615397724,0.48830639663298875,0.5004892008235718,-0.4758011159269013,0.48796144018872173,0.47784279999117013,0.040479037591389405,0.04843999999563471,0.25,0.038365621613291746,0.048306626403279165,0.24157708746126577
All,Differing-content-generalization,354,0.8,0.01,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.96986,-0.47676798404123666,0.48547119536191197,0.43702659149187434,-0.4772433764409451,0.4848557872916361,0.4275216479703053,0.037277930484587364,0.04733419887502501,0.2201918775319717,0.03624262660022071,0.047308421040045644,0.21436718811011718
All,Differing-content-generalization,354,0.8,0.01,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.9526,-0.47603834106826315,0.48712083550909535,0.47610402759668907,-0.47700447946881447,0.486683591709012,0.4601661424605837,0.0385997252677258,0.04830872093173121,0.24018128236163613,0.03695635621359841,0.04814589429486657,0.23283770287411656
All,Differing-content-generalization,102,0.2,0.01,0.2,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.96365,-0.44136559966890415,0.19875154158432776,0.46003962921622576,-0.44563346753190175,0.1911143407378384,0.4516863127461772,0.08610149608191173,0.24144072570114972,0.2413918575535825,0.0787977161497428,0.2343914033590741,0.23674691315122443
